status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness
NEW,Senior Linux Engineer,NTT DATA,"Irving, TX 75039",2024-10-11,"Great understanding of modern Linux operating system (RHEL distribution preferred),. OS performance tuning and troubleshooting, good grasp of Linux security, networking, auditing, and compliance…","Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=45d2617d3911b99a,IndeedScraperUSAEng_45d2617d3911b99a,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$70 - $70 hourly,UNKNOWN
NEW,Senior Audit Manager- Quantitative Risk Modeling,Huntington Bank,"Addison, TX 75001",2024-10-22,"Communication Skills: Deliver thoughtful and organized messages to senior management and regulators, both in writing and verbally. We are seeking an Audit Manager for Quantitative Risk Modeling with a…","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=0cb2e8d4d9023259,IndeedScraperUSAEng_0cb2e8d4d9023259,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,Senior Lead Security Engineer - Email Security Strategy,JPMorganChase,"Plano, TX 75024",2024-10-16,Works with stakeholders and senior business leaders to recommend business modifications during periods of vulnerability. Drive significant business impact through your capabilities and contributions…,"Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=5daa6c4b04fa0921,IndeedScraperUSAEng_5daa6c4b04fa0921,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Software Development Senior Specialist,NTT DATA,"Irving, TX 75039",2024-09-30,"Hybrid Onsite in Irving, TX. The Automation Infrastructure Services team is responsible for assisting in the building of automation strategies within Client Technology Infrastructure.","Remote: Hybrid work
Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=f66a30dbf202985b,IndeedScraperUSAEng_f66a30dbf202985b,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$55 - $62 hourly,TEMPORARILY_REMOTE
NEW,Data Science Senior Analyst - AVP (Hybrid),Citi,"Irving, TX",2024-09-30,"The Data Science Senior Analyst is a seasoned professional role. Applies in-depth disciplinary knowledge, contributing to the development of new techniques and the improvement of processes and work…","Job types: Full-time
Benefits: Paid holidays, Disability insurance, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=0e08bd45e8385535,IndeedScraperUSAEng_0e08bd45e8385535,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$96400 - $144600 yearly,UNKNOWN
NEW,Senior Lead Cybersecurity Architect - AI / Machine Learning,JPMorganChase,"Plano, TX 75024",2024-10-29,Work with stakeholders and senior leaders to recommend business modifications during periods of vulnerability. Develop new / update existing AI technology control requirements identified from emerging…,"Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=6c4ecae73b36c725,IndeedScraperUSAEng_6c4ecae73b36c725,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$171000 - $260000 yearly,UNKNOWN
NEW,"Senior Software Engineer, Cloud",Topaz Labs,"Dallas, TX 75254",2024-09-30,"As a Senior Cloud Engineer, you'll report to our Director of AI Engine, and support our product teams with the implementation of cloud technologies. At least 5 years of professional working experience…","Job types: Full-time
Benefits: Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=28d112502b60b055,IndeedScraperUSAEng_28d112502b60b055,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Senior Digital Architect - MarTech & Commerce,Credera Experienced Hiring Job Board,"Dallas, TX",2024-09-30,"Credera Digital provides strategy, enablement, and optimization services across key marketing capabilities and platforms: Marketing Orchestration, Customer Journey, Intelligent Content, AdTech and…","Benefits: Health insurance, Dental insurance, Paid time off, 401(k) matching",https://www.indeed.com/m/viewjob?jk=32cf8720c5b49caa,IndeedScraperUSAEng_32cf8720c5b49caa,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$185000 - $200000 yearly,UNKNOWN
NEW,Sr. Data Scientist - Healthcare AI & Analytics,MedeAnalytics,"Dallas, TX",2024-10-12,"Using artificial intelligence and machine learning alongside the most advanced data orchestration in the industry, we empower organizations to optimize their resource allocation, experience superior…","Benefits: AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Paid time off, Employee assistance program, Vision insurance, 401(k) matching, Referral program",https://www.indeed.com/m/viewjob?jk=b3219c8bcd10fbe9,IndeedScraperUSAEng_b3219c8bcd10fbe9,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$140000 - $180000 yearly,UNKNOWN
NEW,"Senior Engineer, Systems Test (R2882)",SHIELD AI,"Dallas, TX",2024-09-30,The Hivemind on X Test department (HMX Test) is a group on a mission to build comprehensive and robust testing infrastructure that supports the development and deployment of the world’s best AI pilot…,,https://www.indeed.com/m/viewjob?jk=f47eb8ac06be262d,IndeedScraperUSAEng_f47eb8ac06be262d,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$104888 - $157333 yearly,UNKNOWN
NEW,Senior Audit Specialist-Quantitative Risk Modeling,Huntington Bank,"Addison, TX 75001",2024-10-24,"Communication Skills: Deliver thoughtful and organized messages to senior management, both in writing and verbally. We are seeking a Senior Audit Specialist for Quantitative Risk Modeling with a…","Job types: Full-time
Remote: Hybrid work
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=aa1a2943e5139361,IndeedScraperUSAEng_aa1a2943e5139361,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,Sr. Systems Integration Engineer,Ishir,"Irving, TX",2024-09-30,Work Mode- Hybrid/ WFO (4 days onsite-1 Day remote per week). We are seeking a Senior System Integration Engineer (MuleSoft) to spearhead the design and implementation of sophisticated data…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a406f1ad24bec332,IndeedScraperUSAEng_a406f1ad24bec332,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Senior Infrastructure Engineer,Wells Fargo,"Irving, TX",2024-09-30,"Collaborate and consult with senior engineering managers, leads and architects to resolve technical issues and achieve goals. You will be working with cross functional teams to develop innovative,…","Job types: Full-time
Job types cc: Full-time
Schedules: On call",https://www.indeed.com/m/viewjob?jk=b5000eef9e5af2d5,IndeedScraperUSAEng_b5000eef9e5af2d5,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Senior Lead Cybersecurity Architect - AI / Machine Learning,JPMorganChase,"Plano, TX 75024",2024-10-29,Work with stakeholders and senior leaders to recommend business modifications during periods of vulnerability. Develop new / update existing AI technology control requirements identified from emerging…,"Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b41a4db5096e2584,IndeedScraperUSAEng_b41a4db5096e2584,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$171000 - $260000 yearly,UNKNOWN
NEW,Senior Finance Manager - Marketing,Care.com,"Dallas, TX",2024-09-30,"Prepare and present financial reports and dashboards to senior leadership, highlighting trends, opportunities, and actionable recommendations. As a Manager, Finance Marketing at Care.com, you will…","Benefits: Paid holidays, Disability insurance, Health insurance, Paid time off, 401(k) matching",https://www.indeed.com/m/viewjob?jk=4e66d1b0f2854c9a,IndeedScraperUSAEng_4e66d1b0f2854c9a,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$135000 - $160000 yearly,UNKNOWN
NEW,"Senior Specialist, Full Stack Developer",KPMG,"Dallas, TX",2024-10-01,Design and develop end to end web apps using Python frameworks such as Django or FastAPI with relational storage technologies hosted on Azure or similar cloud infrastructures.,"Benefits: Disability insurance, Health insurance, Dental insurance, 401(k), Vision insurance, Life insurance",https://www.indeed.com/m/viewjob?jk=72b9ac36fe3c56b0,IndeedScraperUSAEng_72b9ac36fe3c56b0,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Dallas Technology Audit and Advisory (Financial Services) Senior Consultant,Protiviti,"Dallas, TX",2024-10-02,"Dallas Technology Audit and Advisory (Financial Services) Senior Consultant. As a Senior Consultant, you will be a mentor, trainer, and coach to Interns and Consultants as you facilitate the…","Job types: Full-time
Remote: Hybrid work
Benefits: Paid parental leave, Health savings account, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, Parental leave, Vision insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=13f2cacc36ff1902,IndeedScraperUSAEng_13f2cacc36ff1902,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$87000 - $143000 yearly,TEMPORARILY_REMOTE
NEW,Senior Linux Engineer,NTT DATA,"Irving, TX 75039",2024-10-11,"Required skills: Great understanding of modern Linux operating system (RHEL distribution preferred), OS performance tuning and troubleshooting, good grasp of Linux security, networking, auditing, and…","Benefits: Health savings account, AD&D insurance, Disability insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching",https://www.indeed.com/m/viewjob?jk=38f90bd238d1ab3c,IndeedScraperUSAEng_38f90bd238d1ab3c,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$70 - $70 hourly,UNKNOWN
NEW,"Senior Manager, Data Science","Ryan, LLC","Dallas, TX 75254",2024-09-30,Collaborating with other senior leaders to align cloud data solutions with broader business objectives and to ensure they meet the evolving needs of the organization and its clients.,"Job types: Full-time
Remote: Hybrid work
Benefits: Paid parental leave, Tuition reimbursement, Paid time off, 401(k) matching, Gym membership, Benefits from day one, Sabbatical
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=9da62fcb7300c473,IndeedScraperUSAEng_9da62fcb7300c473,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,Sr. Project Engineer – Water Resources,LJA Engineering,"Dallas, TX 75206",2024-09-30,"AI, machine learning, and/or python programming experience a plus. In this position you will be involved in hydrologic and hydraulic (H&H) analyses supporting Land Development, Municipal, and…","Job types: Full-time
Benefits: Opportunities for advancement
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=62ceebb42b262c78,IndeedScraperUSAEng_62ceebb42b262c78,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,Sr. Machine Learning Ops Engineer,McKesson,"Irving, TX 75039",2024-10-09,"You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms.",,https://www.indeed.com/m/viewjob?jk=f0a675f25b6ad52d,IndeedScraperUSAEng_f0a675f25b6ad52d,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$130400 - $217400 yearly,UNKNOWN
NEW,Sr. Data Management Developer,American Heart Association,"Dallas, TX 75219",2024-09-30,"You will collaborate closely with American Heart Association data scientists, clinical and research volunteers, and program managers to drive innovation and solve research questions.","Job types: Full-time
Benefits: Wellness program, Paid holidays, Disability insurance, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Employee assistance program, Vision insurance, Life insurance, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=1033739570392e9d,IndeedScraperUSAEng_1033739570392e9d,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,"Senior Linux Engineer - Irving, Texas",NTT DATA,"Irving, TX 75039",2024-10-12,"This is a permanent, fulltime, salaried position with benefits. The Grid/HPC (High Performance Computing) engineer will work as a key member of the Symphony Grid Engineering team.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=12d5bfca9a591961,IndeedScraperUSAEng_12d5bfca9a591961,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,"Senior Principal Architect, IT Applications",American Airlines,"Dallas, TX 75219",2024-10-16,"In this role you will lead the vision and strategy for the effective use of Artificial Intelligence and Machine Learning technologies to drive organizational growth, innovation, and competitive…","Benefits: Health insurance, Dental insurance, Flexible spending account, Employee assistance program, Vision insurance, Benefits from day one, Pet insurance",https://www.indeed.com/m/viewjob?jk=dda1b3040f56118d,IndeedScraperUSAEng_dda1b3040f56118d,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,,UNKNOWN
NEW,"Senior Data Engineer, PySpark & Azure",EXL Services,"Dallas, TX",2024-10-26,"For the past 20 years, EXL has worked as a strategic partner and won awards in its approach to helping its clients solve business challenges such as digital transformation, improving customer…","Job types: Full-time
Remote: Remote
Benefits: Paid time off
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=47e6c3e218f73633,IndeedScraperUSAEng_47e6c3e218f73633,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$90000 - $120000 yearly,FULLY_REMOTE
NEW,Senior Architect Data Engineering - Google Cloud Platform (GCP),Publicis Sapient,"Irving, TX 75039",2024-10-16,"With over 20,000 professionals worldwide, we help clients achieve their future digital goals by fusing technology, data sciences, and customer obsession. Mentor, support, and manage team members.","Job types: Full-time
Benefits: Paid holidays, Tuition reimbursement, Parental leave
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=b0137361060140f9,IndeedScraperUSAEng_b0137361060140f9,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$147000 - $200000 yearly,UNKNOWN
NEW,Senior Application Security Engineer,PepsiCo,"Plano, TX 75024",2024-09-30,PepsiCo’s Global Application Security Program is responsible for integrating automated security testing into both CI/CD pipelines and continuous monitoring to identify and manage security risks in…,"Benefits: Paid parental leave, Dependent care reimbursement, Health insurance, Dental insurance, Flexible spending account, Paid time off, Parental leave, Employee assistance program, Vision insurance, Retirement plan",https://www.indeed.com/m/viewjob?jk=32b8f14489d90091,IndeedScraperUSAEng_32b8f14489d90091,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$85200 - $142650 yearly,UNKNOWN
NEW,Application Architect,Wipro Limited,"Addison, TX",2024-09-30,"The Genesys Architect generates solutions based management and automation of cloud provisioning tasks, customer support and administration of Managed Cloud Environments (MCEs), workflow and tools…","Job types: Full-time
Benefits: Disability insurance, Health insurance, Dental insurance, Paid time off
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=16d4dd66e14b19d3,IndeedScraperUSAEng_16d4dd66e14b19d3,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$120000 - $130000 yearly,UNKNOWN
NEW,Senior AI / Machine Learning Developer - REMOTE,NTT DATA,"Dallas, TX 75215",2024-10-11,"The candidate would play the role of an AI/ML Senior Developer participating in designing, developing and validating AI/ML solutions leveraging Python / SQL for a key US Healthcare Customer.","Job types: Full-time
Remote: Remote
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=435db52b56e2593d,IndeedScraperUSAEng_435db52b56e2593d,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$103275 - $239062 yearly,FULLY_REMOTE
NEW,Senior Lead Cybersecurity Architect | AI/ML Security,JPMorganChase,"Plano, TX 75024",2024-09-30,Experience effectively communicating with senior business leaders. You will be required to apply your in-depth of cloud security knowledge and expertise to all aspects of Artificial Intelligence…,"Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, Retirement plan
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=072d68fcee4363c8,IndeedScraperUSAEng_072d68fcee4363c8,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$171000 - $260000 yearly,UNKNOWN
NEW,Sr Data Scientist,Blue Yonder,"Dallas, TX",2024-10-15,"Seeking an expert individual that has a strong technical foundation with the additional ability to be hands-on with the broader engineering team as part of the development/deployment cycle, and deep…","Job types: Full-time
Benefits: Health insurance, Dental insurance, Vision insurance, 401(k) matching, Pet insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=51e3895e655b01bd,IndeedScraperUSAEng_51e3895e655b01bd,IndeedScraperUSAEng,Python Senior AI,USA_ENGLISH,$114103.81 - $143896.19 yearly,UNKNOWN
